Term,fdr,es,nes,pval,lead_genes
Vasculogenesis (GO:0001570),0.0010861950277488409,-0.5717455413070207,-2.1223040790269008,0.0,PDGFRB;ENG;ITGB8;NRP1;CAV1;APLNR;HAS2;SOX17;TGFBR2;SPRED1;TGFB1
Cellular Response to BMP Stimulus (GO:0071773),0.0010779034626515215,-0.5342367486898433,-2.121538207365045,0.0,ENG;BMP4;GDF6;GDF5;SMAD6;BMP6;SFRP1;BMP2;TMEM119;ACVRL1;ADAMTS7;ADAMTS12;USP9X;SMAD9;HIVEP1;GDF7;USP15;SMAD5;SMAD4;DDX5;SMAD1;PPARG
BMP Signaling Pathway (GO:0030509),0.001069737527328404,-0.5563018372293196,-2.1211750998148493,0.0,ENG;BMP4;GDF6;GDF5;SMAD6;BMP6;BMP2;TMEM119;ACVRL1;USP9X;SMAD9;HIVEP1;GDF7;USP15;SMAD5;SMAD4;DDX5;SMAD1;PPARG
Cell Junction Assembly (GO:0034329),0.0013271179850314785,-0.48003229900837713,-2.1172026555902668,0.0,CDH6;CDH11;FN1;CDH13;CDH8;BDNF;PCDHB16;CDH2;PLXND1;SLITRK6;GPM6A;PKP4;CDH20;POU4F1;DNM3;NLGN1;VMP1;NLGN2;PLXNB1;FSCN1;CDH10;NRXN1;DNER;AMOT;PCDHB5;VSIG10;RAB29;LIM2;SDK1;SLITRK1;SH3BP1;CDH18;CLDN19;TLN2;SPOCK2
Amyloid Precursor Protein Metabolic Process (GO:0042982),0.0013172141194715422,-0.6807537984544622,-2.115100162538003,0.0,ADAM10;APH1A;NCSTN;BACE1;LDLRAP1;ADAM9;PSEN1;APOE;ADAM19;ACHE;CLN3;ADAM17
Regulation of Macrophage Chemotaxis (GO:0010758),0.0015689483734149924,-0.6402647829547861,-2.1146436699540416,0.0,CCL2;IL34;RARRES2;PTK2;CMKLR1;CSF1R;S100A9;PTK2B;CSF1;MSTN;THBS1
Regulation of Cytoskeleton Organization (GO:0051493),0.0015574119883163529,-0.4626791316723542,-2.114541139549504,0.0,PDGFRB;FAM107A;DAAM2;PDGFRA;RHOBTB1;STMN3;EFNA5;RAPGEF3;ARHGAP18;RAC2;ARAP3;NEDD9;BICD2;PTK2;RNASE1;ABL2;SLC48A1;PLXNB1;FSCN1;GSK3B;CSF1R;S100A9;CORO2B;ARHGEF5;TRAF3IP1;EPHA5;IQCJ-SCHIP1;ARAP1;SORBS3;TWF2;PRKCD;DIAPH1;PTK2B;BICD1;DHDDS;SH3BP1;BST2;SYDE1;OR2A4;ROCK2;ARHGAP17;NCOA3;ARHGEF19;TAOK1;CLN3;ARAP2;TJP1;CRK;HIP1R;RICTOR;NGEF;EPHA3;CAPN10;RALA;RND3;PGAP1;ARHGEF7;RHOG;ODAM;TPPP
Plasma Membrane Bounded Cell Projection Assembly (GO:0120031),0.0015460440175987153,-0.3953276963267989,-2.112658817073023,0.0,EMP1;NHERF1;CDH13;EHD2;RFX2;FNBP1L;NRP1;FLNA;ARHGEF6;CEP89;ASAP1;WDR90;ALPK1;WDR35;PLK4;TCTN3;CCDC15;ZNF367;CYFIP1;UNC119B;PTPRU;TMEM138;USP9X;RNASE1;MYLK;DNM3;SHTN1;RAP1B;TXNDC15;VCL;RAB23;FSCN1;NTN1;IFT20;C2CD3;CPAP;CEP20;CCL21;RILPL2;IFT57;RABL2B;STK36;FXYD5;TCTN2;IFT52;CEP126;RAB34;PARVA;ARF6;PLA2G3;TRAF3IP1;ARF4;ABLIM1;TNIK;EMP3;RAB17;S1PR2;ARFIP2;EHD4;ARMC9;RAPGEF2;RAB8A;ARL13B;FMNL3;FGD4;CPLANE1;SRGAP2;TMEM216;IFT122;RAPGEF6;ANO6;DNMBP;TMEM231;IFT56;DYNC2I2;WDR11;FBXW8;TTC8;TCTN1;CEP41;RPGR;IFT43;CILK1;RAP1A;PIP5K1A;POC1A;CD2AP;HYLS1;RAB1A;CFAP298;HOATZ;RHOD;TMEM17;RAB8B;CEP164;DZIP1;FBF1;DZIP1L;FGD5;NUDCD3;IFT22;MAP4K4;KIT;CC2D2A;IFT80;PPP1R9B;IFT70B;ARHGEF7;FUZ;WDR19
Positive Regulation of Cell Cycle Process (GO:0090068),0.0017906476000931978,-0.4886629393223039,-2.10426262575545,0.0,PDGFRB;CDC6;NCAPH;AURKB;NCAPD3;IGF1;EPGN;E2F7;PLK4;SPAG5;ZNF367;PKP4;DDX11;CDCA8;NCAPG;FEN1;INCENP;NCAPG2;STIL;CPAP;CDC7;ECT2;KIF23;BIRC5;MAD2L1;SMC4;NCAPD2;GPSM2;DBF4;PDGFB;EDN1;DBF4B;RACGAP1;NUSAP1;NDC80;SIRT2;SASS6;SVIL;E2F8;GEN1;PLSCR1;RAB33B;DHDDS;OR2A4;KNL1;IL1B;KIF14;RRM1;LRP5;BTC;KIF20B;CDC25B;MAD1L1;TPR;NCAPH2;NPM2;NUMA1;IGF2;CXCR5
Regulation of Actin Cytoskeleton Organization (GO:0032956),0.001777765243257995,-0.4665679081997062,-2.10237800329539,0.0,PDGFRB;FAM107A;DAAM2;PDGFRA;RHOBTB1;EFNA5;RAPGEF3;ARHGAP18;EPS8;RAC2;ARAP3;NEDD9;RNASE1;ABL2;SLC48A1;FSCN1;CSF1R;CORO2B;ARHGEF5;EPHA5;ARAP1;MYO3A;TWF2;PRKCD;PTK2B;DHDDS;SH3BP1;BST2;OR2A4;ROCK2;ARHGAP17;NCOA3;ARHGEF19;TAOK1;ARAP2;CRK;HIP1R;RICTOR;NGEF;EPHA3;XIRP2;CAPN10;RALA;RND3;PGAP1;ARHGEF7;RHOG;ODAM
Cell-Substrate Junction Assembly (GO:0007044),0.0017650669200918667,-0.5827811130085261,-2.0994434076058592,0.0,CDH11;FN1;PTPRK;THY1;PEAK1;ITGB4;SRC;TRIP6;DLC1;FERMT2;ARHGAP6;BCR;SORBS1;PIP5K1A;CTTN;RCC2;RHOD
Regulation of Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0051896),0.001752548714984832,-0.43422820653045874,-2.0992395674988855,0.0,PDGFRB;EGFR;F2RL1;IL1R1;NHERF1;FN1;PDGFC;PDGFRA;ENG;SFRP5;F2R;NTRK3;IL18;EFNA5;NTRK2;TGFB2;RAPGEF3;TWIST1;RCN3;FGFR1;AXL;CHI3L1;IGF1;IGF1R;MST1R;ARRB2;ADTRP;DDR2;TGFBR1;PTPN13;MYDGF;TREM2;RELN;UNC5B;PTK2;STAMBP;ANGPT1;SEMA5A;PLXNB1;TGFB1;EXTL3;NRXN1;DCN;CSF1R;SRC;RASD2;CCL21;OSBPL8;FLT1;FBXL2;PDCD6;SH2B3;P2RX4;PDGFB;FERMT2;NEDD4;PTK2B;PRKD1;MSTN;THBS1;CCM2;FGFR3;MYOC;PIP5K1B;SELENOP;MTDH;IL1B;PIP5K1A;CCL3;FAM110C;PIP5K1C
Extracellular Matrix Disassembly (GO:0022617),0.001740206822625784,-0.5340087601445987,-2.097075853354115,0.0,MMP2;MMP14;SH3PXD2B;ENG;ADAMTS15;MMP11;CTSS;CTSK;MMP3;NCAPG;MMP9;ADAMTS5;FURIN;ADAMTS4;MMP7;ADAM15
Carbohydrate Derivative Biosynthetic Process (GO:1901137),0.0017280375441458835,-0.5318738511466152,-2.0955212720668817,0.0,RRM2;ALG9;RFT1;ALG5;ST3GAL4;TKT;ALG1;GAL3ST4;FUT9;LARGE1;DPAGT1;ALG3;ALG10B;GBGT1;GAL3ST3;FUT4;ALG12;TNIP1;ALG2;RRM1;GK;GCNT1
Bone Development (GO:0060348),0.001716037283422648,-0.5272850828073171,-2.0944334580964776,0.0,LRRC17;SULF1;SFRP4;OGN;SH3PXD2B;GJA1;P3H1;BMP6;SULF2;VKORC1;OPTC;FGFR2;PPIB;TP53;PTGER4;DYM;PLS3;OSR2;FGFR3;MYOC;CYP26B1
Synapse Assembly (GO:0007416),0.0017042025435369747,-0.46256203732255485,-2.0938763343143525,0.0,CLSTN3;BDNF;PCDHB16;CDH2;PLXND1;SLITRK6;GPM6A;GABRA4;POU4F1;DNM3;FZD1;NLGN1;NLGN2;PLXNB1;NRXN1;DNER;NLGN4X;GRID2;GABRB3;PCDHB5;VSIG10;RAB29;SDK1;SRGAP2;SLITRK1;SPOCK2;NLGN4Y;SHANK3;HAPLN4;SRGAP2C;GABRA5;PLXNA1;ZDHHC2;GABRA2;NPAS4;PTEN;PTPRD;FZR1;NRXN2;GABRE;NRCAM;PLXNA4;FLRT3
Regulation of Cell-Substrate Junction Assembly (GO:0090109),0.0016925299233757623,-0.6111431741655249,-2.089682791401325,0.0,CORO1C;EFNA5;LDB2;PEAK1;PTK2;VCL;PTPRA
Regulation of Fibroblast Migration (GO:0010762),0.0016810161143732062,-0.6744320909386653,-2.0852193291505823,0.0,CORO1C;PRR5L;DDR2;APPL2;PTK2;RNASE1;TGFB1;GNA12;THBS1;CLN3
Positive Regulation of Mitotic Cell Cycle Phase Transition (GO:1901992),0.0016696578973841982,-0.5387431829276031,-2.084051657320994,0.0,EGFR;CCND1;RRM2;ESPL1;CDK4;UBE2C;CDK1;DTL;CDCA5;STIL;CDC20;CPAP;CDC7;PLCB1;BIRC5;DBF4B;DDX3X;ADAMTS1;SASS6;RB1;VPS4B;RPTOR;MBLAC1;ANAPC5;CCNB1;CDC25C;RCC2;ANKRD17;RRM1;LSM11;CDC25B
Positive Regulation of Cytokine Production Involved in Immune Response (GO:0002720),0.0016584521396836329,-0.5608683010859727,-2.081819162377073,0.0,F2RL1;TNFRSF14;SECTM1;SLC7A5;TRIM6-TRIM34;LAPTM5;HLA-F;HLA-E;LACC1;MALT1;SPHK2;HLA-A
"Positive Regulation of DNA Damage Response, Signal Transduction by P53 Class Mediator (GO:0043517)",0.0016473957920857421,-0.6751563045696076,-2.0811581909448646,0.0,PLA2R1;HIC1;SPRED1;CDKN2A;SPRED2;DDX5;EEF1E1
Regulation of Epithelial Cell Migration (GO:0010632),0.0016364858861778896,-0.5693471051155056,-2.0801353170758756,0.0,ENPP2;CORO1C;DOCK5;TGFB2;PTPRG;DOCK1;SASH1;PTK2;HIF1A;PPM1F;SRC;INSL3;CTSH;ANKRD44;DUSP10;PLCG1;BMPR2
Positive Regulation of Positive Chemotaxis (GO:0050927),0.0016257195316635613,-0.7384066601838327,-2.0785240177862887,0.0,F2RL1;NTRK3;CDH13;F3;SCG2;PGF;VEGFC;CXCL12;F7
Regulation of Neuroinflammatory Response (GO:0150077),0.0016150939138095512,-0.6378826824117695,-2.078459021842499,0.0,IL33;IL18;NUPR1;IL6;IGF1;TNFRSF1B;TREM2;MMP3;MMP9;NR1D1;CD200;DAGLA;IL1B
Mitotic Cell Cycle Phase Transition (GO:0044772),0.001604606290992606,-0.4442891472273304,-2.0762680496291854,0.0,BCAT1;CDK2;FBXL7;POLE;CDK6;EPS8;CCND1;CDK4;UBE2C;PKMYT1;CDK14;PLK1;CDK1;TPD52L1;PPME1;CCNA2;MELK;PLK2;FOXM1;CDC7;CCNB2;MASTL;CDKN3;PLCB1;BIRC5;LATS2;DBF4;TACC3;PHF8;MYC;LATS1;RPS6KB1;CDC27;ZNF324;CCNB1;CDC25C;CUL4B;CDC25B;ENSA;CCNP
Positive Regulation of Transcription by RNA Polymerase III (GO:0045945),0.0015942539923410408,-0.686717622292291,-2.075568283072192,0.0,SF3B1;MYBBP1A;RPTOR;MYO1E;SMARCA5;ICE2;DDX56;ICE1;ZNF143;MTOR;DEK
Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001236),0.0015840344154670599,-0.5031942009172318,-2.075529394441939,0.0,SP100;TLR4;BMP4;TNFSF10;ACVR1;SH3RF1;CAV1;IGF1;SCG2;TGFBR1;DEPTOR;FADD;TNFRSF12A;GSTP1;SRC;PML;RIPK1;G0S2;THBS1;ITGAV;TRAF1
Regulation of Cell-Matrix Adhesion (GO:0001952),0.0015739450242857407,-0.4974172944187246,-2.0746949502700716,0.0,CORO1C;CASK;CDH13;EFNA5;CDK6;SFRP1;LDB2;THY1;PEAK1;PTK2;CDKN2A;VCL;GSK3B;CCL21;NEXMIF;ACTG1;PTPRA;PTK2B;UTRN;CSF1;ADAM15;PLAU;JAG1;THBS1;MYOC;ROCK2;AJAP1;CCL28;EPHA3;NF1;MAP4K4;PGAP1
Negative Regulation of Cell Motility (GO:2000146),0.0015639833469168437,-0.4361849877669506,-2.072140443985647,0.0,SULF1;CDH11;CYP1B1;EMILIN1;ENG;TMEFF2;PTPRT;FBLN1;PTPRK;IGFBP5;SFRP1;SFRP2;NGFR;THY1;OGT;NEDD9;IFITM1;TGFBR1;DACH1;PTPRU;RECK;SLIT2;STK24;VCL;GSK3B;LDLRAD4;S100A9;MAPK15;SMAD7;DLC1;SERPINE1;SIN3B;FOXO3;MITF;PODN;ADAM15;SINHCAF;SRGAP2;ROBO1;JAG1;ADARB1;CLDN19;BST2;ARID4B;DUSP10
Hippo Signaling (GO:0035329),0.0015541469736657946,-0.7294586084918501,-2.071818664036144,0.0,WWC2;AMOTL2;WWC3;DCHS1;WWTR1;SAV1;STK24;AMOTL1;STK4;LATS2;TEAD1;LATS1;TEAD4;WWC1;YAP1
Regulation of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032),0.0015444335550803831,-0.49665037554892727,-2.0687611419298677,0.0,GAP43;DAAM2;ATP8B1;PODXL;CAV1;TBC1D15;TBC1D2B;RNASE1;TBC1D5;FSCN1;TWF1;IFT20;MAPK15;ARF6;ARF4;P2RX4;SDCCAG8;RAB17;TWF2;EVI5;MYO10;ODAD3;TBC1D19;PRKCSH;FER;TBC1D2;ATG5;RAB11FIP3;TBC1D13;ODF2;TBC1D16
Amyloid Precursor Protein Catabolic Process (GO:0042987),0.001534840800079884,-0.6810959394987518,-2.067428107020418,0.0,ADAM10;APH1A;NCSTN;BACE1;ADAM9;PSEN1;DYRK1A;ABCG1;ADAM19;CLN3;ADAM17
Cellular Response to Low-Density Lipoprotein Particle Stimulus (GO:0071404),0.001525366474153465,-0.5947332058252821,-2.0665455614794213,0.0,TLR4;CDH13;MYD88;ITGB2;ADTRP;TREM2;TGFB1;CD9;TICAM1;SYK;PPARG;LDLR
Regulation of Actin Filament Polymerization (GO:0030833),0.001516008397624916,-0.47416148087953225,-2.064973826267419,0.0,COTL1;DAAM2;TENM1;ARHGAP18;CDC42EP1;CRACD;SSH3;FCHSD2;SSH1;CDC42EP3;CDC42EP5;SLIT2;FCHSD1;TMSB4X;TWF1;SNX9;CCL21;CYRIB;ARF6;NCK1;TWF2;PRKCD;PTK2B;FER;CDC42EP4;CDC42EP2;LATS1
Odontogenesis (GO:0042476),0.0019372685708325366,-0.5347252071785734,-2.063852664338225,0.0,BMP4;COL1A2;COL1A1;TGFB2;INHBA;BMP2;TUFT1;OSR1;FGFR2;AMTN;TGFB3;EDA;WNT10A;TMT1A;LAMB1;OSR2;FOXI3;ZNF22;MINDY4;FOXC1;AMELX;ODAM;TBX1
Regulation of Bone Mineralization (GO:0030500),0.0019255275491911273,-0.5074653551191243,-2.063803945990482,0.0,BMP4;SRGN;FBN2;GREM1;ECM1;TWIST1;BMP6;PPP3CA;BMP2;TMEM119;DDR2;SGMS2;OSR1;ALOX5;SLC8A1;PTK2B;CCR1;ANO6;ATP2B1;OSR2;BMPR2;CCL3;TENT5A;WNT4;ANKH
- Reg of Transmembrane Receptor Prot Serine/Threonine Kinase Sgnlng Pway (GO:0090101),0.0019139279856417832,-0.46111059536370425,-2.06346834022458,0.0,EMILIN1;CRIM1;SOSTDC1;ENG;LRRC32;MECOM;DKK1;GREM1;IL17RD;SMAD6;ASPN;CAV1;BMP2;SLC2A10;CHRDL1;OGT;TNFAIP6;MICOS10-NBL1;PMEPA1;FAM89B;SPRED1;SPRY1;SPART;SPRED2;LDLRAD4;ADAMTSL2;SMAD7;SMURF2;DAND5;USP15;VASN;HTRA3;VEPH1;SRFBP1;SINHCAF;SORL1;PPARG;LRP2;IGSF1;ARID4B;WFIKKN2
Positive Regulation of Response to External Stimulus (GO:0032103),0.0019024673390211737,-0.4313216450359641,-2.0631449653853733,0.0,PDGFRB;IL33;PLAT;F2RL1;TLR4;EMILIN1;PDGFRA;GPRC5B;IL18;ETS1;BMP6;THBD;CASP4;TRIM56;TSLP;GSDMD;SETD4;RARRES2;NLRP1;MAP3K8;SASH1;LGALS1;TREM2;CD47;FADD;SLC48A1;NFKBIA;IL17RA;TGFB1;PPM1F;NINJ1;S100A9;PTGER4;FEM1C;CCL21;RNF185;RIPK1;NMI;SERPINE1;TRADD;TLR2;OPTN;CCN4;PDGFB;GRN;IL15;SLC15A4;PLAU;POLR3D;PLSCR1;CASP1;TNFRSF1A;TLR3;TTF2;THBS1;CCM2;TNIP1;IL1B;MAPK13;CCL3;LILRA5;IL16;PRKCA;IL23A;VTN;POLR3G;LY96
Pulmonary Valve Morphogenesis (GO:0003184),0.0018911431286698572,-0.6454029295432849,-2.0628023588993556,0.0,BMP4;TGFB2;SMAD6;NOTCH2;SLIT2;ADAMTS5;HEYL;NFATC1;NANOS3;ROBO1;JAG1
Regulation of BMP Signaling Pathway (GO:0030510),0.001879952932642225,-0.4857703192838673,-2.062781206880665,0.0,SULF1;SFRP4;CRIM1;SOSTDC1;ENG;BMP4;GREM1;GDF5;SMAD6;CAV1;PPP3CA;CHRDL1;FSTL1;CRB2;TNFAIP6;MICOS10-NBL1;SPART;ITGA3;SMAD7;SMURF2;DAND5;HTRA3;SORL1;PPARG;LRP2
Endolysosomal Toll-Like Receptor Signaling Pathway (GO:0140894),0.0020765493177551373,-0.5958865563859843,-2.056825897735508,0.0,UNC93B1;MYD88;SCARA3;IRAK4;IKBKB;OAS1;TICAM1;TLR3
Regulation of Protein Tyrosine Kinase Activity (GO:0061097),0.002064405754493411,-0.7542369967111079,-2.0546415636897364,0.0,GPRC5B;IL34;NOX4;NEDD9;CSF1R;SRCIN1;PTPN1;MVP;UNC119;DOK7
Regulation of Leukocyte Chemotaxis (GO:0002688),0.0020524033954556586,-0.7086817174397163,-2.053148557343767,0.0,F2RL1;IL6;EDN2;CAMK1D;SLC8B1;SLIT2;NINJ1;ZNF580;PTK2B;F7
Regulation of Cell Migration Involved in Sprouting Angiogenesis (GO:0090049),0.0024486477504164625,-0.5863471014274098,-2.0493302562755518,0.0,RHOJ;JCAD;CARD10;GATA2;FOXC2;MEOX2;SRPX2;HDAC9;ANXA1;THBS1;HDAC7;PIK3C2A;PTGS2;STARD13;KDR;MMRN1
Negative Regulation of Cell Population Proliferation (GO:0008285),0.002434575062195678,-0.3961589493629574,-2.0483085500387426,0.0,ADGRG1;SFRP4;NGF;CYP1B1;NHERF1;OGN;TENM1;SMAD3;PLAAT4;SFRP5;F2R;CDC6;BMP4;CDH13;VGLL4;CDKN2B;SLC16A2;FBLN1;GREM1;ETS1;NUPR1;TGFB2;GDF5;SMAD6;PTPRK;P3H1;CDK6;P3H3;IL6;WWC2;NOX4;IGFBP5;SFRP1;S100A11;INHBA;GATA2;SFRP2;BMP2;ACVRL1;ZNF503;WWC3;IFITM1;TREM2;APPL2;NIBAN2;NUDT6;PTPRU;ITGA1;SAV1;CTBP2;CDKN2A;SLC48A1;IGFBP6;PRKD2;TES;PLXNB1;GPNMB;TGFB1;CXCL1;PTPN14;MN1;IRF1;GSTP1;TP53;PML;PARP10;PLPP1;MINAR1;SH3BP4;TGFB3;TBX3;CDKN3;NMI;SH2B3;DLC1;TP53I11;B4GALT7;KRT4;DHRS2;ADAMTS1;NACC2;RAPGEF2;CDKN2C;NANOS3;PTK2B;LDOC1;TBRG1;CD200;IGFBP7;APOE;PODN;NME1;IFIT3;OPRM1;EEF1E1;PPARG;SST;TNFAIP3;MSTN;ADARB1;CLDN19;MYC;GSDME;THBS1;ADGRB1;CGRRF1;EIF2AK2;ADRA1A;TP73;CCM2;E2F1;DUSP10
Mesenchyme Development (GO:0060485),0.002420663204697417,-0.6979695718517407,-2.047845570047162,0.0,BMP4;DKK1;MEOX1;SFRP2;TGFBR1;PRKD2;FGFR2;HMGA2
ERK1 and ERK2 Cascade (GO:0070371),0.002406909436488909,-0.5778478254698876,-2.047556453821234,0.0,CDK1;LGALS9;PTGER4;CTSH;HTR2B;MYC;ZFP36L2;ITGAV;RIPK2
Positive Regulation of Vascular Endothelial Growth Factor Production (GO:0010575),0.0023933110780906667,-0.5803514572047839,-2.040820400531957,0.0,SULF1;CYP1B1;IL6;SULF2;HIF1A;TGFB1;BRCA1;IL1B;IL6ST;C3;PTGS2
DNA Replication Initiation (GO:0006270),0.002379865510236225,-0.6389225888158435,-2.040248646719186,0.0,CDC6;MCM10;MCM5;MCM3;POLA1;CDC45;POLA2;MCM7;PRIM1;TOPBP1
Mitotic Sister Chromatid Segregation (GO:0000070),0.0023665701721902123,-0.5133041188752187,-2.039621718532831,0.0,NCAPH;TTR;FLNA;AURKB;NCAPD3;UHRF1;ESPL1;KIFC1;KIF18B;PLK1;ZWINT;SPAG5;SPDL1;PMEPA1;KIF2C;PRC1;CDCA8;EML3;NCAPG;INCENP;SKA1;CDCA5;NCAPG2;CENPI;EML4;CEP55;PSRC1;KIF23;BIRC5;ARHGEF10;SMC4;NCAPD2;MISP;NUSAP1;NDC80;SKA3;KIF11;SPICE1;TPX2;KIF15;RAB33B;CENPE;VPS4B;KIF18A;KNTC1;KIF22;CENPK;CCDC61;KNL1;CCNB1;KIF14
DNA-templated DNA Replication (GO:0006261),0.0023534225601224887,-0.5233150438959256,-2.038897988350334,0.0,POLE;CDC6;MCM10;MCM5;MCM4;MCM3;POLA1;RFC3;CDC45;POLA2;MCM7;WDHD1;CHRAC1;RFC4;PRIMPOL;PRIM1;RFC2;TOPBP1;MCMBP;POLD4;RRM1;ORC6;RFC5;POLD3;MGME1;PRIM2;NOC3L
Regulation of Epithelial to Mesenchymal Transition (GO:0010717),0.0023404202255361767,-0.4742991949271701,-2.0381115314650478,0.0,SMAD3;COL1A1;GREM1;IL17RD;TGFB2;TWIST1;IL6;SFRP1;SFRP2;BMP2;TGFBR2;CRB2;TGFBR1;SPRED1;SPRY1;PTK2;WWTR1;TNXB;QKI;SPRED2;TGFB1;GSK3B;TIAM1;LDLRAD4;SMAD7;TGFB3;DSG2;VASN;SMAD4;DAB2;FERMT2
Regulation of Vascular Endothelial Growth Factor Production (GO:0010574),0.0023275607737475164,-0.5590165374676772,-2.037984003701296,0.0,SULF1;CYP1B1;IL6;SULF2;HIF1A;TGFB1;BRCA1;IL1B;IL6ST;C3;PTGS2
Sulfur Compound Biosynthetic Process (GO:0044272),0.0023148418624155628,-0.5014129407165677,-2.0367295713218803,0.0,EXT1;EXT2;XYLT1;B3GAT1;GGT5;SOAT1;HS3ST3B1;B3GAT2;EXTL3;GSTP1;MAT2A;PAPSS2;CSGALNACT2;B3GAT3;CSGALNACT1;MAT2B;CDO1;PAPSS1;GCLM;UGDH;GGTA1;PXYLP1
Rho Protein Signal Transduction (GO:0007266),0.0023022612001198264,-0.4940917171184127,-2.036583746977915,0.0,COL1A2;CDH13;ARHGDIB;CDC42EP1;EPS8;NGFR;ARHGEF1;CDC42EP3;CDC42EP5;SHTN1;NTN1;RACGAP1;PLEKHG5;ARHGAP6;ARHGEF3;ARHGAP29;GNA12;CDC42EP4;EPS8L2;CDC42EP2;ROCK2;ARHGDIA;RHOD;LIMK1
Regulation of Blood Vessel Endothelial Cell Migration (GO:0043535),0.002289816544984043,-0.5080925175188875,-2.035977796702962,0.0,CD40;ETS1;FGFR1;GATA2;AKT3;ANGPT1;STAT5A;SLC48A1;MAPK14;HIF1A;PRKD2;TMSB4X;TGFB1;PRCP;DAND5;P2RX4;PDGFB;NUS1;AMOT;NANOS3;APOE;PPARG;SH3BP1;PRKD1;THBS1;ANGPT2;PLCG1;PRKCA;ADAM17
Positive Regulation of Cell Communication (GO:0010647),0.002277505703344344,-0.5563788343360747,-2.0343346677736247,0.0,CLSTN3;LGI1;CLSTN1;GRIK5;WLS;GPNMB;SYT1;EDN1
Positive Regulation of Synapse Assembly (GO:0051965),0.0026428809498701745,-0.5819384890139423,-2.0315618697634266,0.0,AMIGO2;CLSTN3;EPHB2;CLSTN1;BDNF;SLITRK6;NLGN1;NLGN2;NRXN1;SRPX2;SLITRK2;SLITRK5;GRID2;IL1RAP;SLITRK1
Regulation of DNA Damage Checkpoint (GO:2000001),0.002628823072477248,-0.7292837953474014,-2.0310589360424,0.0,RAD51;RFWD3;WDR76;BRCC3;BRCA1;ETAA1;BRCA2;POLR1B;BARD1;TELO2
Regulation of Canonical Wnt Signaling Pathway (GO:0060828),0.002801693523955344,-0.42530283079266956,-2.0295497863318137,0.0,EGFR;SFRP4;DAAM2;NHERF1;SFRP5;SNAI2;GPRC5B;TLE1;DKK1;COL1A1;GREM1;FZD6;CAV1;KREMEN1;SFRP1;SFRP2;SOX17;BMP2;IGFBP2;TMEM9;RSPO3;GPC3;CDK14;IGFBP4;NPHP4;GNAQ;PTPRU;WWTR1;PTK7;RSPO4;RECK;BICC1;WLS;IGFBP6;STK24;LMBR1L;SEMA5A;TGFB1;FGFR2;GSK3B;NFKB1;CCDC88C;WNK1;TBL1XR1;SMURF2;PSEN1;TNKS;GLI3;STK4;UBR5;RNF146;SMAD4;FRMD8;RSPO1;ZBED3;LATS2;DAB2;DDX3X;CSNK1G3;TBL1X;TBX18;APOE;LGR4;RBMS3;PPP2R3A;NKD2;LATS1;ATP6AP2;INVS;TNKS2
Positive Regulation of Epithelial Cell Migration (GO:0010634),0.002786947768566105,-0.563275254655559,-2.0293955597589775,0.0,ENPP2;DOCK5;TGFB2;DOCK1;PTK2;MMP9;HIF1A;PPM1F;SRC;INSL3;ARF6;CTSH;EPB41L4B;PLCG1;BMPR2;MAP4K4;FGF7;GLIPR2
Regulation of Osteoblast Differentiation (GO:0045667),0.003511651464057117,-0.4790691293327321,-2.0217602521676548,0.0,CRIM1;SNAI2;BMP4;FBN2;GREM1;SMAD6;TWIST1;RORB;CDK6;BMP6;PPP3CA;IL6;GDF10;IGF1;TMEM119;DDR2;IFITM1;TNFAIP6;TWIST2;PTK2;WWTR1;FZD1;FGFR2;GSK3B;SMAD5;CCN4;FERMT2;DDX5;PPARG;PRKD1;HDAC7;SUCO;BMPR2;IL6ST;TP63;PRKCA;LRP5;YAP1;TENT5A;WNT4
Positive Regulation of Smooth Muscle Cell Migration (GO:0014911),0.0034933616126818197,-0.6715929720886465,-2.020392020312772,0.0,PDGFRB;DOCK5;NRP1;IGFBP5;S100A11;IGF1;CCN4;PDGFB
Interleukin-1-Mediated Signaling Pathway (GO:0070498),0.003475261293445126,-0.626328460243692,-2.01962797013137,0.0,IL1R1;MYD88;IRAK4;NFKBIA;IKBKB;PLCB1;IL1RAP;IRAK3;IL1B;RPS6KA4
Negative Regulation of Receptor-Mediated Endocytosis (GO:0048261),0.003457347575437677,-0.5534571085051083,-2.0180509358178385,0.0,PCSK9;ANXA2;ANKRD13A;RNASE1;APOC1;PICALM;WDR54;APOC2;ARF6;UNC119;MTMR2;ITGAV;ANKRD13D;LRPAP1
Glycoprotein Metabolic Process (GO:0009100),0.00343961758787133,-0.5148909323162995,-2.0179642801297364,0.0,HEXB;NCCRP1;GANAB;GLB1;MAN2A1;AGA;ST3GAL4;MAN1A2;HIF1A;GAL3ST4;LARGE1;ERP44;ST8SIA1;ST6GALNAC6;B4GALT7;STT3B;PRKCSH;GAL3ST3;FUT8;TNIP1;FBXO44;GCNT1;CNMD;PCSK6;GOLPH3;MANBA;FBXO17
L-amino Acid Transport (GO:0015807),0.003422068518545456,-0.5738977366985752,-2.0178148017393345,0.0,SLC7A11;SLC7A8;SLC6A15;SLC7A2;SLC38A5;SLC7A5;SLC6A17;SLC1A4;SLC7A6;SLC38A3;SLC3A2;SLC22A2
