Term,fdr,es,nes,pval,lead_genes
Positive Regulation of Smooth Muscle Cell Migration (GO:0014911),0.006916347940301758,-0.6871592354597005,-1.9453670051677552,0.0,PDGFRB;MDK;S100A11;PDGFB;IGFBP5;DOCK5;NRP1;CCL5;VTN;CCN4;IGF1
Regulation of Platelet Activation (GO:0010543),0.007253447251677809,-0.6112429252987429,-1.9415810759407104,0.0,C1QTNF1;FLNA;THBD;PDGFB;NANOS3;TLR4;PDGFRA;PEAR1;GNAQ;GP1BA;SLC48A1;TTF2;SELENOP;LYN;PDGFA;PLA2G4A
Response to Molecule of Bacterial Origin (GO:0002237),0.007185018504020471,-0.47449296341088476,-1.9414224314509299,0.0,IL12A;CYP27B1;GCH1;AHR;FZD5;SLC11A1;TNFAIP3;IL6;HMGB2;NANOS3;TLR4;SRR;CXCL2;ADAM17;IL1B;INAVA;F2R;NANOS1;NOCT;CYRIB;RPS6KA3
Regulation of Chemokine Production (GO:0032642),0.007249681183530521,-0.5355900007694222,-1.9396111592605698,0.0,IL33;APP;IL6;TLR2;IL18;TLR4;F2RL1;ADAM17;SNAI2;LPL;TSLP;HIF1A;PYCARD;TREM2;EGR1;TLR9;LGALS9;WNT5A;ELANE;IL7;CSF1R;TNF;AGER
Negative Regulation of Protein Modification Process (GO:0031400),0.0071825545059052386,-0.5535280918867511,-1.9394147899966119,0.0,ZC3H12A;DBI;INSM1;P3H1;FBLN1;MAGEA2;CRTAP;PRR5L;CDYL;IGFBP3;CDK5RAP3;CORO1C;PPIA;SMOX;BEX4;DNAJC10;MEN1;SLIT2;ZBED3;CADM4;CIB1;LYN
Negative Regulation of Signal Transduction (GO:0009968),0.007116659510438218,-0.40724242231965996,-1.939192201703463,0.0,TMBIM6;SULF1;IL12A;DLL1;LGMN;EMILIN1;MMP14;SFRP4;NKX3-1;GATA3;SHISA2;PTPN18;APLN;HHEX;TNFAIP3;SOSTDC1;LRPAP1;KCTD6;IGFBP5;SH2B3;ARRDC1;NHERF1;DLL4;FBXW7;PRKCD;SPRED1;TLE1;TRABD2A;CRY1;GATA2;NR1D1;NOG;NR4A2;TSKU;IL1B;MAPK8IP2;VGLL4;SFRP5;SULF2;SPRY1;IGFBP3;UBR5;MOSMO;BEND6;GPC3;SFRP2;SOCS1;LEPROT;ADAMTS12;DKK1;GRB7;OVOL2;SRMS;CTNNBIP1;PTCH2;DLK2;FSTL3;CCL5;SMPD1;PTPN1;NRARP;GBA1;UBASH3B;CILP;GPC1;DCN;NCOA2;GRB10;METTL3;NLRP12;MDFI;DLK1;EPHB2;MMRN2;BDNF;TULP3;SPRED2;PPARG;CXCL8;PTCH1;GLIS2;TREM2;ULK3;LRRC14;TMBIM1;PPEF2;THBS1;ANGPT1;PTPRE;APOD;SOST;ACVR1;SFRP1;NKD1;CCNC;SLC2A10;RB1;SMAD5;TMED7-TICAM2;PIP4K2C;GPS2;CADM4;HGS;RGS14;NOTUM;PTPN12;IFT122;TNS2;SLC48A1;MFHAS1;PDCD6;LYN;TAX1BP1;RGS2;CDK3;KIF7
Negative Regulation of Protein Secretion (GO:0050709),0.007308397609645066,-0.5536650544229541,-1.937526590408453,0.0,RHBDF1;IL12A;INHBB;DRD4;RAB11FIP1;APOE;CD200;IL1B;ADRA2C;F2R;RHBDF2;SIRT4;RAB11FIP5;KCNB1;RSAD2;SFRP1;BMP8A;CCN3;CHGA;SERGEF;ERP29
Regulation of Inflammatory Response (GO:0050727),0.007623743357619319,-0.4186259096457557,-1.9324019837629336,0.0,GRN;BCL6;IL33;PTGIS;PTGER4;FNDC4;FAM76B;BIRC3;APP;AHR;GATA3;CYLD;TNFAIP3;PTGES;ETS1;MDK;SPHK1;IL17RA;SAA2;MMP3;MAP3K8;KLF4;IL6;TRIM45;IL1R1;TLR2;NLRP10;PRKCD;IL23A;IL18;IL1RL2;MYD88;NKG7;TLR4;ACE2;ELF4;NR1D1;APOE;CD200;NFKB1;MAPK13;PPP1R13L;IL1B;TRADD;GSDMD;TMSB4X;ALOX5;NLRP1;LPL;CEBPA;MEFV;ADAMTS12;TSLP;GPSM3;NFKBIZ;PDE2A;PTGS2;PROC;CCL5;LACC1;MMP9;IL15;GBA1;LGALS1;MGLL;NLRP12;PYCARD;MAPK7;LGALS3;SERPINE1;PPARG;SELE;FEM1C;DNASE1;FBXL2;TLR9;CAMK2N1;CASP4;NLRP14;CCN4;VAMP3;SLC39A8;RB1;GPRC5B;SETD6;NLRP3;GPS2;CD47;CCN3
Regulation of Fat Cell Differentiation (GO:0045598),0.007555674220497718,-0.5068711935742629,-1.9318142902166815,0.0,ZC3H12A;E2F1;RARRES2;ID2;BMAL1;IL6;YAP1;SULT1E1;SMAD3;CEBPB;NR1D1;MEDAG;RORC;ALOX5;LPL;WWTR1;SFRP2;ZFP36;NOCT;FERMT2;WNT10B;TMEM64;ADIRF;PTGR3;CREBL2;WNT1;PPARG;GNB3;SFRP1;ZBTB16;LRP3;ASXL2;TRIB2;GPS2;WDFY2;WNT5A;GPER1;RORA
Negative Regulation of Macromolecule Biosynthetic Process (GO:0010558),0.007738436841760495,-0.41044496256446883,-1.9306817154029159,0.0,CD46;ZC3H12A;DBI;LGMN;EMILIN1;UPK3B;CLDN19;TMEFF2;ITGB8;APP;ID2;NKX3-1;APLN;SPI1;ZNF503;BMP4;ATOH8;KLF4;YAP1;PDGFB;SMAD3;ACVRL1;DLL4;CCDC3;FBXW7;PPP2CB;MSX1;GATA2;OPRD1;PARP14;SMCR8;STC2;ENG;APOE;NFKB1;NOTCH2;MYCN;ADAM10;NOTCH1;PARP10;SFRP2;EDN1;PROC;NIBAN2;OVOL2;NOCT;YY1;HIF1A;PGR;FCN3;CITED2;SLC7A5;CILP;SMOX;GRB10;WNT4;DACH1;PPARG;CXCL8;DGKQ;PSEN1;TCEAL1;CNPY2;POU4F1;SFRP1;LGALS9;SLC2A10;DICER1;RB1;SMAD5;LRP3
Cellular Response to Transforming Growth Factor Beta Stimulus (GO:0071560),0.008041711743453712,-0.47913822602854583,-1.9289463405152423,0.0,ADAM9;LEFTY1;FURIN;LTBP3;GDF5;PTPRK;ITGB5;NR3C1;ID1;SMAD3;ACVRL1;SMAD7;COL3A1;SOX9;PXDN;ENG;PDE3A;ITGB1;TSKU;LPXN;TGFBR1;WFIKKN2;COL1A2;TGFBR2;DLX1;PDE2A;FOS;LRRC32;GDF10;FERMT2;USP15;LRG1;ARRB2;WNT10A;WNT4;SMAD9;FOXH1;MAPK7;TGFB3;DAB2;SMAD1;SFRP1;SMAD5
Collagen Catabolic Process (GO:0030574),0.007971783815249767,-0.5781310408003926,-1.9274920863521834,0.0,CTSL;MMP2;MMP14;FURIN;MMP3;CTSB;MMP24;MRC2;MMP11;MMP23B;CTSK;MMP25;MMP19;MMP9;MMP21;MMP1;MMP10;MMP16;TMPRSS6
Negative Regulation of Chondrocyte Differentiation (GO:0032331),0.008024647103149301,-0.7926092962338018,-1.9255680976270722,0.0,ADAMTS7;EFEMP1;RFLNB;GDF5;GREM1;PTHLH;SOX9;TGFBR1;SNAI2;WNT9A
Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0048008),0.00843824585309147,-0.6833050743644262,-1.924416315971898,0.0,PLAT;PDGFRB;PDGFC;PDGFB;PIK3C2A;NRP1;PDGFRA;LOX;PTPN1
Positive Regulation of Calcium Ion Transport (GO:0051928),0.008366735295014423,-0.5798976293171342,-1.924071515764457,0.0,CCL2;PDGFRB;PDGFB;F2R;ATP2B1;CXCL12;WNK3;CCL5;MYLK;LGALS3;CREB3L4;CCL3;STIM2;ORAI1
Positive Regulation of p38MAPK Cascade (GO:1900745),0.00829642659505632,-0.6513058776667011,-1.9229220605221091,0.0,ZC3H12A;GADD45B;SPI1;DSC3;BMP4;SPHK1;RELL2;IL1B;GADD45G;GDF6
Positive Regulation of Defense Response (GO:0031349),0.008227289706764184,-0.45692646487971234,-1.9223141072792698,0.0,GRN;IL33;EMILIN1;PTGER4;APP;ETS1;MDK;IL17RA;MAP3K8;TLR2;NLRP10;IL23A;IL18;NKG7;TLR4;MAPK13;IL1B;TRADD;GSDMD;NLRP1;LPL;CEBPA;MEFV;ADAM8;TSLP;POLR3C;GPSM3;NFKBIZ;PDE2A;OPTN;CCL5;IL15;LGALS1;NLRP12;PYCARD;RIOK3;MMRN2;LGALS3;SERPINE1;RNF31;FEM1C;TRIM56;TLR9;CAMK2N1;CASP4;CCN4;POLR3D;GPRC5B;NLRP3;CD47;EREG;CCL3;SETD4;WNT5A;RIPK1
Positive Regulation of Alpha-Beta T Cell Activation (GO:0046635),0.008275856942341304,-0.6487760889621795,-1.9218205750083843,0.0,HLA-E;IL12A;HLA-A;HSPH1;IL23A;SHH;HLA-DRB1;EBI3;CD55;IHH
G1/S Transition of Mitotic Cell Cycle (GO:0000082),0.008208022049371292,-0.47974872155997816,-1.9213819873916795,0.0,CDK2;PIM2;MYC;POLE;CCNP;CCND1;ZNF324;CCNE2;CCNJ;CCNA2;CCNO;LATS2;CDK1;PLK2;CDK6;CCNG2;BCAT1;CCNA1;E2F3;DBF4;CCNB2;CDK4;CDKN3;TRIM71;CCNI2;CDKN1B;PHF8;RCC1;CDC7
Negative Regulation of Cell Differentiation (GO:0045596),0.008370622280052756,-0.41678484155073997,-1.9175484064169919,0.0,SPRED3;E2F1;CRIM1;DLL1;CHRD;IL17RD;ADAMTS7;ACTL6A;EFEMP1;CAV1;PTBP1;GDF5;ID2;GATA3;BMAL1;EGFR;SOSTDC1;BMP4;MYB;BMP8B;IL6;SIX3;YAP1;VASN;SMAD3;GREM1;OSR1;SPRED1;ABCG1;SMAD7;DISP3;DSG2;RORB;PTHLH;SOX9;TWIST1;NOG;TSKU;TGFBR1;SNAI2;SPRY1;NOTCH1;WWTR1;CDK6;SFRP2;ADAMTS12;SINHCAF;FOXA2;ITGAV;SOX2;COL5A1;TENT5C;MEIS1;OVOL2;NOCT;SOX4;TWIST2;FERMT2;WNT10B;TBX3;WNT9A;SHH;TMEM64;PTGR3;SOX8;COL5A2;WNT1;SPRED2;PPARG;NOTCH4;MEN1;PTCH1;TBX1;METTL14;SFRP1;RB1;MSTN;EPHA4;ZBTB16;LRP3;ACTL6B;TRIB2;HNRNPU;HES5;GPS2;SOX3;FOXA1;SMAD6;NKX3-2;SS18;BCL7A;SPSB3;WNT5A;GPER1;RORA;ITGB3
Carbohydrate Biosynthetic Process (GO:0016051),0.008303117261665235,-0.5764693327177575,-1.9159754417782653,0.018867924528301886,B4GALT1;FUT3;ST6GALNAC6;EXT2;ST8SIA6;HAS2;FUT6;ST6GALNAC5;EXT1;HAS3;FUT5;FUT4;FUT8;FUT1;DDX18;ST6GALNAC1
Cell-Substrate Junction Assembly (GO:0007044),0.008462355126957444,-0.575378778129304,-1.9150402024789837,0.0,RCC2;ITGB4;PTPRK;WHAMM;LAMC1;FN1;CTTN;THY1;THSD1;CDH11;FERMT2;TRIP6
Regulation of Epithelial Cell Proliferation (GO:0050678),0.00873100132146403,-0.49318579566146903,-1.9146874585621152,0.0,GRN;B2M;MYC;RAB33B;SIX4;GDF5;NKX3-1;EGFR;BMP4;YAP1;NUPR1;EPB41L4B;OSR1;LAMC1;BMP6;SOX9;NR1D1;OSR2;LAMB1;EPGN;RUNX3;CDKN2B;CDK6;KRT4;SFRP2;NODAL;ZFP36;OVOL2;DUSP10;FGFR2;UHRF1;TGFA;TBX1;ANGPT1;SFRP1;CDKN1B
Maintenance of Blood-Brain Barrier (GO:0035633),0.008773307808787902,-0.6054428887807782,-1.9122805639968352,0.0,VCL;GJA1;IL6;LSR;LAMC1;ITGB1;CLDN1;JAM3;LAMA2;WNK3;PRG2;ESAM
Macrophage Differentiation (GO:0030225),0.008704766341531747,-0.6499011054236021,-1.9116345048027685,0.0,IL33;LIF;GATA3;BMP4;SOCS1;CFLAR;CD4;MMP9;IL15;CASP8;CSF1;HLA-DRB1;QKI
Protein O-linked Glycosylation (GO:0006493),0.008746620286260925,-0.4615340369931987,-1.910898682597189,0.0,GALNT1;RXYLT1;GCNT4;B3GNT3;B3GNT5;POGLUT2;GALNT2;PLOD2;FUT3;OGT;GALNT10;ST6GALNAC2;POC1B-GALNT4;ST8SIA6;GALNT12;POGLUT3;DPM1;GALNT9;FUT6;EOGT;POFUT1;PLOD3;TMTC2;TET2;LARGE2;PLOD1;GALNT3;POFUT2;B3GLCT;PGM3;MGAT5B;XXYLT1;FUT5;FUT4;TMTC4;B3GNT7;B3GNT9;GALNT5
Skeletal System Development (GO:0001501),0.009113305521338787,-0.4325052394966171,-1.907357418867156,0.0,SULF1;CHRD;FBN1;RAB33B;MMP14;PTGER4;TFAP2A;INHA;ITGB8;RFLNB;HAPLN3;P3H1;CD44;GJA1;BMP8B;MATN3;FGFR3;BMP1;OGN;BMP6;COL27A1;ADAMTS4;PTHLH;SOX9;DLX2;COL9A2;NOG;COMP;TGFBR1;CDH11;COL1A2;COL1A1;OPTC;TNFRSF11B;SULF2;CHI3L1;DLX3;HYAL3;HAPLN1;DLX1;MYOC;BPNT2;GDF10;FGFR2;RPS6KA3;TBX3;DLX4;PRELP;PCSK5;PPIB;PRDX1;HOXA11;PITX1;SH3PXD2B;WNT1;FGF8;ANKH;EN1;COL11A2;MMP16;CHD7;ZBTB16;SHOX2;IGF1;HES5;VCAN;NOTUM;PLS3;NKX3-2;TBX4;HOXD3;HOXA13;MRPL13;WNT5A
Positive Regulation of Epithelial Cell Proliferation (GO:0050679),0.009043738303618643,-0.4489343440299376,-1.9061965027045733,0.0,GRN;F3;MYC;NRP2;CDH13;EGFR;MDK;BMP4;YAP1;PDGFB;OSR1;HMGB2;LAMC1;BMP6;ECM1;SOX9;STAT5A;NOTCH2;CLDN1;OSR2;LAMB1;TGFBR1;EPGN;NRP1;FZD7;NODAL;FOXE3;HIF1A;EGR3;FGFR2;PTN;NRARP;LRG1;TGFA;TBX1;STXBP4;SFRP1;TNFSF12;SEMA5A;ZNF703;IGF1;TGM1;VASH2;ZNF580;PDCD6;MYDGF;WNT5A;ITGB3;SOX11;NOD2;CCL11;CLSTN1;NRAS;NME2;WNT7A;KDR;ERBB3;TNF;PTPRN;VEGFA
Cell Cycle G1/S Phase Transition (GO:0044843),0.008975225134651835,-0.4759836536482943,-1.9058161363942876,0.0,CDK2;PIM2;MYC;POLE;CCNP;CCND1;ZNF324;CCNE2;CCNJ;CCNA2;CCNO;LATS2;CDK1;PLK2;CDK6;CCNG2;BCAT1;CCNA1;E2F3;DBF4;CCNB2;CDK4;CDKN3;TRIM71;CCNI2;CDKN1B;PHF8;RCC1;CDC7
Regulation of Neuroinflammatory Response (GO:0150077),0.008907742238902575,-0.6670184710343894,-1.9055799016411876,0.0,IL33;SPHK1;MMP3;IL6;NUPR1;IL18;NR1D1;CD200;IL1B;SBNO1;PTGS2;MMP9;TREM2;IGF1
Amyloid Precursor Protein Metabolic Process (GO:0042982),0.008841266550552555,-0.6532932516360972,-1.905486143878204,0.0,ADAM9;APH1A;ACHE;APOE;ADAM17;NSG1;ADAM10;TMCC2;NCSTN;BACE1;PSEN1;LDLRAP1
Negative Regulation of Receptor-Mediated Endocytosis (GO:0048261),0.008775775687215128,-0.6074280412428271,-1.904430591376362,0.0,SDCBP;ANKRD13A;LRPAP1;ANXA2;PCSK9;UNC119;ITGAV;LLGL1;APOC1;MTMR2;WDR54;APOC2;ITGB3;ANKRD13D;RNASE1;ANKRD13B;ARF6
Cellular Response to BMP Stimulus (GO:0071773),0.008711247924809136,-0.514784557145099,-1.9044068645270753,0.0,CHRD;ADAMTS7;GDF5;TMEM100;BMP4;ACVRL1;BMP6;GDF7;RUNX2;SOX9;RGMB;ENG;RGMA;ACVR2A;HIVEP1;HFE;DDX5;ADAMTS12;DLX1;GDF6;USP15;TMEM119;MAPK3;SMAD9;PPARG;SMAD1;SFRP1;SMAD5
Glycoprotein Metabolic Process (GO:0009100),0.008647662173533155,-0.5165064130235137,-1.9035710308269296,0.018867924528301886,HEXB;FBXO44;AGA;GANAB;MAN2B1;PCSK6;GAL3ST4;MAN2A1;ST6GALNAC6;HEXA;ST8SIA6;MGAT4B;NCCRP1;HIF1A;PRKCSH;GLB1;FBXO17;NEU4;HPSE;ST8SIA1;MGAT4A;GANC;MAN2A2;MAN1A2
Regulation of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),0.00868720031149013,-0.4630643147065342,-1.9008351893772277,0.0,SPRED3;SDCBP;IL17RD;EMILIN1;PBLD;VASN;SPRED1;SMAD7;MECOM;OGT;LATS2;ING1;ITGA3;ENG;LTBP4;WFIKKN2;ASPN;SPRY1;CDKN2B;SINHCAF;MTMR4;FKBP1A;HTRA3;FAM89B;ZEB2;OVOL2;LRRC32;DKK3;USP15;HTRA4;CITED2;SMURF2;LEMD3;CILP;CD109;LRG1;TWSG1;SPRED2;PPARG;PMEPA1;MEN1;ADISSP;THBS1;SRFBP1;SLC2A10;ZNF703
Regulation of Neural Precursor Cell Proliferation (GO:2000177),0.009030570818935404,-0.6354345298020241,-1.8994985371373816,0.0,SLC16A2;RASSF10;INSM1;ID2;SHCBP1;MDK;SIX3;DLL4;GATA2;DISP3;SBNO1;KDM2B;TRIM71;PTPRZ1;TOX
Generation of Neurons (GO:0048699),0.009066809064597264,-0.4242865949013297,-1.8952054121701272,0.0,NOTO;WNT3;POU3F2;WNT3A;EMX1;SEPTIN4;MTPN;LHX2;MDGA1;SIX4;INSM1;WNT2B;RUNX1;SH3RF1;ID2;FZD5;INSM2;EGFR;SIX1;EN2;FZD10;SIX3;ID1;ANOS1;PCSK9;NTRK2;OTP;RUNX2;ASTN1;GPM6A;IER2;RELN;NR4A2;ITM2C;FZD4;CDK5R1;NRP1;RUNX3;FZD7;LHX3;CDK6;SOX2;IRX5;SOX4;ID4;WNT10B;WNT9A;SOX21;DDIT4;SHH;FZD1;NRBP2;EML1;TRIM46;CASP3;WNT10A;LHX9;WNT4;WNT1;TUBB2B;DNER;ID3;LHX5;LHX4;EMX2;SOX15;EN1
Positive Regulation of Muscle Cell Differentiation (GO:0051149),0.009002505454210049,-0.6644968387739787,-1.8938924547824334,0.0,NID1;NRG1;LAMC1;NOTCH2;LAMB1;NOTCH1;LAMA2;OLFM2;NOTCH4;LMNB2;MAPK11;MAPK14
Response to Ketone (GO:1901654),0.008939107528476174,-0.5701517547355566,-1.893284135199706,0.0,PTGER4;CAV1;NKX3-1;YAP1;GNAI1;SLIT3;GNAQ;TGFB3;SLIT2;THBS1;CCL21;TGFB2;TGFBR3
Negative Regulation of Epithelial Cell Differentiation (GO:0030857),0.009172482829918909,-0.6902803266216625,-1.8917264079031666,0.0,SPRED3;DLL1;OSR1;SPRED1;DSG2;SPRY1;FOXE3;MMP9;SPRED2;NOTCH4
Negative Regulation of Epithelial Cell Proliferation (GO:0050680),0.00950056073281102,-0.47888000199979475,-1.888211665726307,0.0,B2M;SULF1;CAV1;GDF5;NKX3-1;GATA3;PTPRK;ATOH8;NUPR1;FBXW7;NR2F2;SOX9;ENG;APOE;KLF9;SNAI2;ALOX5;RUNX3;CDKN2B;PTPRM;CDK6;KRT4;SFRP2;SPARC;DUSP10;FGFR2;BRCA2;NFIB;RGCC;THBS1;VDR;SFRP1;CDKN1B;CASK
Negative Regulation of Inflammatory Response to Antigenic Stimulus (GO:0002862),0.009435039624308876,-0.6589326713400696,-1.8881065551839893,0.0,FURIN;PLK2;FGR;RHBDF2;HLA-DRB1;YES1;TREM2;LYN;MAPK14;SRC
Positive Regulation of Cartilage Development (GO:0061036),0.009660222747668317,-0.6259199939169837,-1.8871609196164971,0.0,GDF5;MDK;BMP4;BMP1;LOXL2;SOX9;GDF6;HOXA11;ZBTB16;TAPT1
Positive Regulation of Angiogenesis (GO:0045766),0.009690452016130408,-0.4391888638159302,-1.886627897622454,0.0,GRN;ZC3H12A;F3;CYP1B1;DLL1;PTGIS;EMILIN1;ITGB8;RUNX1;ANGPTL4;FOXC2;ETS1;MDK;SPHK1;KLF4;NANOS3;GATA2;DSG2;ECM1;CD40;TWIST1;ITGB1;RAPGEF3;IL1B;JAK1;PKM;CTSH;CHI3L1;SFRP2;NODAL;SMOC2;HIF1A;HMGA2;LRG1;ADM2;SERPINE1;CXCL8;THBS1;IL1A;SMAD1;TNFSF12;SEMA5A;BMPER;STIM1;VASH2;CLIC3;PDCD6;MYDGF;WNT5A
Positive Regulation of Chemokine Production (GO:0032722),0.009720272780964634,-0.5182278399686863,-1.885677126389828,0.0,IL33;APP;ADCYAP1;IL17RA;IL6;TLR2;IL18;TLR4;TWIST1;F2RL1;IL1B;LPL;TSLP;HIF1A;PRG2;AZU1;PYCARD;OAS3;EGR1;TLR9;LGALS9;TMED7-TICAM2;HMGB1;WNT5A
Regulation of Monocyte Chemotaxis (GO:0090025),0.009655036050891045,-0.5641857204416961,-1.8854665660828054,0.0,LGMN;APP;GREM1;MICOS10-NBL1;ANO6;CXCL12;CCL5;SERPINE1;MOSPD2;SLIT2;CCN3;CREB3L4;LYN;HMGB1;CXCL10
Negative Regulation of Cyclin-Dependent Protein Kinase Activity (GO:1904030),0.009590669143885105,-0.65547517168481,-1.8854165226256332,0.0,INCA1;CDKN2A;HHEX;TFAP4;NR2F2;LATS2;PROC;HEXIM2;MEN1;CDKN1B
Positive Regulation of Extracellular Matrix Organization (GO:1903055),0.009527154778693814,-0.6677842453204301,-1.884938004013121,0.0,EMILIN1;RUNX1;COLGALT1;IL6;SMAD3;TNXB;TGFBR1;EFEMP2;FSCN1;RGCC;CARMIL2;RB1;MELTF;DDR2;PDPN;BMP2
Antigen Processing and Presentation of Exogenous Peptide Antigen (GO:0002478),0.009464476128833986,-0.581373846621766,-1.8847169849772027,0.0,HLA-E;CTSL;LGMN;CTSV;HLA-A;HLA-F;HLA-DMB;CTSD;HLA-DOA;HLA-DRB1;HLA-DMA;IFI30;HLA-DPA1;HLA-DOB;CTSF
Regulation of Ossification (GO:0030278),0.009586981843176192,-0.5180241680673426,-1.8827872091995403,0.0,CYP27B1;MDK;BMP4;SMAD3;ECM1;SOX9;SGMS2;TWIST1;NOTCH1;TXLNG;DKK1;GDF10;PTN;CHSY1;ANKH;SOST;SFRP1;ZBTB16;TENT5A;KREMEN2;CCN3;SMAD6;NOTUM;BMP2K;WNT5A;DDR2;SOX11;BMP2
Skin Epidermis Development (GO:0098773),0.009524728714324398,-0.6339341888196991,-1.8818809139529251,0.0,DLL1;TMEM79;LSR;ALOX12;IL18;STMN1;CLDN1;ALOXE3;FA2H
Positive Regulation of Programmed Cell Death (GO:0043068),0.009554271917532598,-0.4111107451776185,-1.8809588897882936,0.0,BCL6;E2F1;TNFRSF10B;CYP1B1;CLU;RARG;RASSF2;DKKL1;PIP5KL1;SEPTIN4;APAF1;EMILIN1;PMAIP1;SFRP4;FOXL2;HTRA2;CDKN2A;IRF5;GADD45B;APP;ZNF395;PANO1;PRR7;BMP4;PNMA2;BCL2L11;TFAP4;IL6;TP53;RYBP;UBD;TOP2A;TNFRSF10A;DAPK2;ANO6;LATS2;CIDEB;ITGB1;STK17B;TRADD;CCAR1;ING5;PIDD1;RPS6KA2;F2R;HTRA1;IGFBP3;STK4;MAP3K10;ATF4;CTSD;GADD45G;FOXO3;SFRP2;TNFRSF10C;FANK1;TMC8;CASP2;DUSP6;PROC;BID;SOX4;SMPD1;WNT10B;MAPK8;PAWR;SAV1;LGALS1;HTRA4;CASP8;BCL2A1;PYCARD;DAPK1;LGALS3;BCL2L10;USP27X;TCTN3;PLEKHN1;TGFB3;SLIT2;SFRP1;ADAMTSL4;TMEM164;RNF122;ECT2;CALHM2;FOXA1;TRIM35;STK24;SLC48A1;PDCD6;CASP6;HMGB1;RIPK1;GPER1;MAP3K20;DHCR7;TNFSF10;RHOB;BCL10
Endocardial Cushion Morphogenesis (GO:0003203),0.009673846138722719,-0.6096796200834598,-1.8803950638387612,0.02127659574468085,BMP4;ACVRL1;NANOS3;ADAMTS5;SOX9;ENG;TGFBR2;NOTCH1;PROC
Negative Regulation of Neuron Apoptotic Process (GO:0043524),0.010061398877061931,-0.4632481156673819,-1.8768688996787817,0.0,GRN;CCL2;CLU;LGMN;HTRA2;SIX4;GDNF;CLCF1;MDK;SIX1;AGAP2;PPT1;NTF4;NTRK2;NGF;ZPR1;F2R;ATF4;HIF1A;NFATC4;PRKCG;KDM2B;NRBP2;FGF20;NTF3;BDNF;SOD2;TMBIM1;TGFB3;CNTF;POU4F1;PTPRZ1;HSPG2
Aortic Valve Development (GO:0003176),0.01017624983621465,-0.5117301655528874,-1.8759923214844567,0.0,EMILIN1;GATA3;SNAI1;BMP4;NANOS3;DLL4;ADAMTS5;SOX9;TWIST1;SNAI2;SLIT3;TGFBR2;NOTCH1;AXIN2
Regulation of Wnt Signaling Pathway (GO:0030111),0.010112248264917701,-0.44387418535856465,-1.8741653682649277,0.0,ATP6AP2;SULF1;KREMEN1;FOXL1;SFRP4;APP;SHISA2;HHEX;TNFAIP3;DAAM2;SOSTDC1;RECK;TLR2;TLE1;CCNYL1;AMER2;TRABD2A;ITGA3;ATP6V1C2;TSKU;PTK7;DEPDC1B;VGLL4;SFRP5;SULF2;FZD7;SALL1;GPC3;SFRP2;TCF7L1;DKK1;CTNNBIP1;GNAQ;FGFR2;SPNS1;WLS;GRB10;MDFI;PSEN1;RSPO1;SOST;SFRP1;NKD1;ZNF703;HSP90B1
Glycosaminoglycan Metabolic Process (GO:0030203),0.010049046713261966,-0.5526582505239037,-1.8731720940399306,0.0,GNS;HEXB;GUSB;B3GAT3;EXT2;HEXA;IDS;HS3ST3B1;EXT1;SGSH;HS3ST3A1;IDUA;UGDH
Branching Involved in Ureteric Bud Morphogenesis (GO:0001658),0.010074232293996958,-0.6475140089053383,-1.873006642914985,0.0,MYC;GDNF;SIX1;BMP4;FOXD1;SALL1;SHH;HOXA11
Myoblast Fusion (GO:0007520),0.010186168208374702,-0.629855569995758,-1.871940319694461,0.0,ADAMTS5;DOCK1;ITGB1;CD9;ADAMTS15;MYMX;DOCK5;NANOS1;PTGFRN;MYMK
Negative Regulation of Blood Coagulation (GO:0030195),0.010210203527412866,-0.6022728449401409,-1.8706402485866087,0.0,PLAT;C1QTNF1;THBD;PDGFB;NANOS3;APOE;F12;PLAU;PDGFRA;SERPINB2;EDN1;PROC;SERPINF2;TFPI;GP1BA;VTN;SERPINE1;SERPINE2;TTF2;ZNF160;PDGFA
Kidney Development (GO:0001822),0.010319945276777372,-0.47538662507245594,-1.86865280746112,0.0,FOXC1;SULF1;TFAP2A;GDNF;GATA3;ITGA8;SIX1;BMP4;OSR1;PCSK9;SOX17;SIX2;OSR2;TGFBR1;HAS2;CTSH;SULF2;CENPF;SALL1;GDF6;SOX4;SHH;PCSK5;WNT4;C1GALT1;INVS;FGF8;KCTD11;ZBTB16
Vacuolar Acidification (GO:0007035),0.010257400153887812,-0.5933058102468913,-1.8683324630972793,0.0,GRN;ATP6AP2;SLC11A1;ATP6V1A;PPT1;RNASEK;LAMP2;ATP6V0B;LAMP1;CLN5;TMEM9;ATP6V1B2;TCIRG1;ATP6V1B1
Regulation of BMP Signaling Pathway (GO:0030510),0.01045049880136311,-0.4700869819227031,-1.8674573666347543,0.0,SULF1;CRIM1;CHRD;FSTL1;SFRP4;CAV1;GDF5;SOSTDC1;BMP4;PCSK6;GREM1;MICOS10-NBL1;SMAD7;CHRDL1;ITGA3;ENG;NOG;FOXD1;CRB2;NOTCH1;DLX1;MTMR4;HTRA3;FSTL3;FST;SMURF2;LEMD3;TWSG1;WNT1;PPARG;PPP3CA;SPART;SOST
